CMPLNT_NUM,ADDR_PCT_CD,BORO_NM,CMPLNT_FR_DT,CMPLNT_FR_TM,CMPLNT_TO_DT,CMPLNT_TO_TM,CRM_ATPT_CPTD_CD,HADEVELOPT,HOUSING_PSA,JURISDICTION_CODE,JURIS_DESC,KY_CD,LAW_CAT_CD,LOC_OF_OCCUR_DESC,OFNS_DESC,PARKS_NM,PATROL_BORO,PD_CD,PD_DESC,PREM_TYP_DESC,RPT_DT,STATION_NAME,SUSP_AGE_GROUP,SUSP_RACE,SUSP_SEX,TRANSIT_DISTRICT,VIC_AGE_GROUP,VIC_RACE,VIC_SEX,X_COORD_CD,Y_COORD_CD,Latitude,Longitude,Lat_Lon
828850568,105,QUEENS,1/1/2016,0:01:00,6/29/2018,16:00:00,COMPLETED,,,0,N.Y. POLICE DEPT,675,VIOLATION,INSIDE,ADMINISTRATIVE CODE,,PATROL BORO QUEENS SOUTH,879,"ADM.CODE,UNCLASSIFIED VIOLATIO",RESIDENCE-HOUSE,6/29/2018,,UNKNOWN,UNKNOWN,U,,65+,BLACK,F,1057423,191180,40.69112744,-73.7361412,"(40.691127442, -73.736141197)"
406024866,60,BROOKLYN,1/1/2016,0:01:00,,,COMPLETED,,289,2,N.Y. HOUSING POLICE,233,MISDEMEANOR,INSIDE,SEX CRIMES,,PATROL BORO BKLYN SOUTH,175,"SEXUAL ABUSE 3,2",RESIDENCE - PUBLIC HOUSING,6/25/2018,,,,,,<18,WHITE HISPANIC,F,990922,149184,40.5761573,-73.9759838,"(40.5761573, -73.9759838)"
714465730,120,STATEN ISLAND,1/1/2016,8:00:00,12/31/2016,23:59:00,COMPLETED,,,0,N.Y. POLICE DEPT,233,MISDEMEANOR,INSIDE,SEX CRIMES,,PATROL BORO STATEN ISLAND,175,"SEXUAL ABUSE 3,2",STORE UNCLASSIFIED,6/9/2018,,,,,,<18,UNKNOWN,F,962748,174174,40.64472613,-74.07748316,"(40.644726131, -74.077483159)"
136972642,70,BROOKLYN,1/1/2016,1:00:00,,,COMPLETED,,,0,N.Y. POLICE DEPT,233,MISDEMEANOR,INSIDE,SEX CRIMES,,PATROL BORO BKLYN SOUTH,175,"SEXUAL ABUSE 3,2",RESIDENCE - APT. HOUSE,6/7/2018,,UNKNOWN,WHITE,M,,UNKNOWN,WHITE,F,991547,168934,40.63036655,-73.97371261,"(40.630366545, -73.973712613)"
597201802,52,BRONX,1/1/2016,0:01:00,5/25/2018,0:01:00,COMPLETED,,,0,N.Y. POLICE DEPT,233,MISDEMEANOR,INSIDE,SEX CRIMES,,PATROL BORO BRONX,175,"SEXUAL ABUSE 3,2",RESIDENCE-HOUSE,5/30/2018,,45-64,BLACK HISPANIC,F,,<18,UNKNOWN,F,1017542,255919,40.86905853,-73.87963015,"(40.869058532, -73.879630148)"
856795654,75,BROOKLYN,1/1/2016,0:01:00,,,COMPLETED,,,0,N.Y. POLICE DEPT,233,MISDEMEANOR,INSIDE,SEX CRIMES,,PATROL BORO BKLYN NORTH,175,"SEXUAL ABUSE 3,2",RESIDENCE - APT. HOUSE,5/27/2018,,<18,UNKNOWN,M,,<18,UNKNOWN,M,1017141,183798,40.67110691,-73.88143296,"(40.671106911, -73.881432957)"
249609738,115,QUEENS,1/1/2016,0:00:00,12/31/2016,23:59:00,COMPLETED,,,0,N.Y. POLICE DEPT,112,FELONY,INSIDE,THEFT-FRAUD,,PATROL BORO QUEENS NORTH,739,"FRAUD,UNCLASSIFIED-FELONY",RESIDENCE - APT. HOUSE,5/11/2018,,,,,,25-44,WHITE HISPANIC,M,1022455,215770,40.75884097,-73.86209515,"(40.758840972, -73.862095149)"
576246753,70,BROOKLYN,1/1/2016,17:00:00,4/23/2018,18:00:00,COMPLETED,,,0,N.Y. POLICE DEPT,109,FELONY,INSIDE,GRAND LARCENY,,PATROL BORO BKLYN SOUTH,407,"LARCENY,GRAND BY DISHONEST EMP",STORE UNCLASSIFIED,4/30/2018,,UNKNOWN,UNKNOWN,M,,UNKNOWN,UNKNOWN,D,993584,169071,40.63074067,-73.96637375,"(40.63074067, -73.966373746)"
796576304,66,BROOKLYN,1/1/2016,7:00:00,12/31/2016,23:00:00,COMPLETED,,,0,N.Y. POLICE DEPT,116,FELONY,INSIDE,SEX CRIMES,,PATROL BORO BKLYN SOUTH,177,SEXUAL ABUSE,RESIDENCE - APT. HOUSE,4/23/2018,,,,,,<18,WHITE HISPANIC,F,986633,167258,40.62576896,-73.99141682,"(40.625768961, -73.991416822)"
146446907,41,BRONX,1/1/2016,0:00:00,,,COMPLETED,,,0,N.Y. POLICE DEPT,104,FELONY,INSIDE,RAPE,,PATROL BORO BRONX,153,RAPE 3,OTHER,4/17/2018,,,,,,<18,UNKNOWN,F,1013232,236725,40.81639185,-73.89529641,"(40.816391847, -73.895296414)"
218581138,44,BRONX,1/1/2016,0:01:00,4/9/2018,13:20:00,COMPLETED,,,0,N.Y. POLICE DEPT,109,FELONY,INSIDE,GRAND LARCENY,,PATROL BORO BRONX,422,"LARCENY,GRAND BY OPEN CREDIT CARD (NEW ACCT)",RESIDENCE-HOUSE,4/9/2018,,,,,,45-64,BLACK,F,1005963,240409,40.82652424,-73.92154564,"(40.82652424, -73.921545638)"
230686287,111,QUEENS,1/1/2016,12:00:00,3/28/2018,10:15:00,COMPLETED,,,0,N.Y. POLICE DEPT,578,VIOLATION,INSIDE,HARRASSMENT 2,,PATROL BORO QUEENS NORTH,638,"HARASSMENT,SUBD 3,4,5",RESIDENCE - APT. HOUSE,3/28/2018,,45-64,WHITE,F,,25-44,WHITE,F,1054603,218737,40.76678723,-73.74602189,"(40.766787234, -73.74602189)"
208805057,72,BROOKLYN,1/1/2016,14:00:00,3/14/2018,19:00:00,COMPLETED,,,0,N.Y. POLICE DEPT,112,FELONY,INSIDE,THEFT-FRAUD,,PATROL BORO BKLYN SOUTH,739,"FRAUD,UNCLASSIFIED-FELONY",RESIDENCE - APT. HOUSE,3/15/2018,,UNKNOWN,UNKNOWN,U,,45-64,WHITE HISPANIC,M,987798,180194,40.66127512,-73.98721318,"(40.661275115, -73.987213177)"
619969008,67,BROOKLYN,1/1/2016,0:01:00,2/28/2018,0:01:00,COMPLETED,,,0,N.Y. POLICE DEPT,233,MISDEMEANOR,INSIDE,SEX CRIMES,,PATROL BORO BKLYN SOUTH,175,"SEXUAL ABUSE 3,2",RESTAURANT/DINER,3/13/2018,,25-44,BLACK,M,,25-44,ASIAN/PAC.ISL,F,998032,175598,40.64865009,-73.95033556,"(40.648650085, -73.950335563)"
615257606,76,BROOKLYN,1/1/2016,12:00:00,11/30/2016,12:00:00,COMPLETED,,,0,N.Y. POLICE DEPT,112,FELONY,INSIDE,THEFT-FRAUD,,PATROL BORO BKLYN SOUTH,739,"FRAUD,UNCLASSIFIED-FELONY",RESIDENCE-HOUSE,3/9/2018,,,,,,25-44,WHITE,F,983177,187315,40.68082132,-74.00387006,"(40.680821315, -74.003870056)"
879409352,49,BRONX,1/1/2016,0:00:00,12/31/2016,0:00:00,COMPLETED,,,0,N.Y. POLICE DEPT,112,FELONY,INSIDE,THEFT-FRAUD,,PATROL BORO BRONX,739,"FRAUD,UNCLASSIFIED-FELONY",RESIDENCE-HOUSE,3/9/2018,,UNKNOWN,UNKNOWN,U,,45-64,WHITE HISPANIC,F,1024575,246848,40.84413205,-73.85425608,"(40.844132053, -73.854256084)"
872986408,33,MANHATTAN,1/1/2016,0:01:00,12/31/2017,23:59:00,ATTEMPTED,,45388,2,N.Y. HOUSING POLICE,233,MISDEMEANOR,INSIDE,SEX CRIMES,,PATROL BORO MAN NORTH,170,"SEXUAL MISCONDUCT,INTERCOURSE",RESIDENCE - PUBLIC HOUSING,3/5/2018,,UNKNOWN,UNKNOWN,M,,<18,WHITE HISPANIC,F,1001936,245282,40.8399082,-73.93608359,"(40.839908201, -73.936083587)"
911003056,20,MANHATTAN,1/1/2016,12:00:00,2/16/2018,12:00:00,COMPLETED,,,0,N.Y. POLICE DEPT,109,FELONY,INSIDE,GRAND LARCENY,,PATROL BORO MAN NORTH,407,"LARCENY,GRAND BY DISHONEST EMP",OTHER,2/28/2018,,UNKNOWN,UNKNOWN,U,,UNKNOWN,UNKNOWN,D,989731,222727,40.77801698,-73.98021132,"(40.778016975, -73.980211324)"
178447094,34,MANHATTAN,1/1/2016,8:00:00,3/18/2017,17:00:00,COMPLETED,,,0,N.Y. POLICE DEPT,109,FELONY,INSIDE,GRAND LARCENY,,PATROL BORO MAN NORTH,420,"LARCENY,GRAND BY OPEN/COMPROMISE CELL PHONE ACCT",RESIDENCE - APT. HOUSE,2/21/2018,,,,,,45-64,WHITE,M,1001606,251324,40.85649236,-73.93726058,"(40.856492363, -73.93726058)"
713483285,32,MANHATTAN,1/1/2016,0:00:00,2/15/2018,19:30:00,COMPLETED,,,0,N.Y. POLICE DEPT,112,FELONY,INSIDE,THEFT-FRAUD,,PATROL BORO MAN NORTH,739,"FRAUD,UNCLASSIFIED-FELONY",RESIDENCE - APT. HOUSE,2/16/2018,,,,,,25-44,WHITE HISPANIC,M,1001374,238163,40.8203697,-73.93813285,"(40.820369696, -73.938132846)"
908438691,24,MANHATTAN,1/1/2016,10:00:00,2/11/2018,16:00:00,COMPLETED,,,0,N.Y. POLICE DEPT,578,VIOLATION,INSIDE,HARRASSMENT 2,,PATROL BORO MAN NORTH,638,"HARASSMENT,SUBD 3,4,5",RESIDENCE - APT. HOUSE,2/11/2018,,65+,BLACK,F,,65+,BLACK,F,993373,229301,40.79605784,-73.96705231,"(40.79605784, -73.967052307)"
467250358,70,BROOKLYN,1/1/2016,12:00:00,2/4/2018,11:00:00,COMPLETED,,,0,N.Y. POLICE DEPT,109,FELONY,INSIDE,GRAND LARCENY,,PATROL BORO BKLYN SOUTH,430,"LARCENY,GRAND BY BANK ACCT COMPROMISE-UNCLASSIFIED",RESIDENCE - APT. HOUSE,2/4/2018,,,,,,45-64,BLACK,F,995957,177431,40.65368426,-73.95781001,"(40.653684258, -73.957810011)"
569624057,72,BROOKLYN,1/1/2016,6:00:00,12/31/2017,23:59:00,COMPLETED,,,0,N.Y. POLICE DEPT,109,FELONY,INSIDE,GRAND LARCENY,,PATROL BORO BKLYN SOUTH,422,"LARCENY,GRAND BY OPEN CREDIT CARD (NEW ACCT)",RESIDENCE-HOUSE,2/2/2018,,,,,,25-44,ASIAN/PAC.ISL,M,982430,172482,40.64010787,-74.0065593,"(40.64010787, -74.006559295)"
813205810,44,BRONX,1/1/2016,0:00:00,12/31/2016,23:59:00,COMPLETED,,,0,N.Y. POLICE DEPT,233,MISDEMEANOR,INSIDE,SEX CRIMES,,PATROL BORO BRONX,175,"SEXUAL ABUSE 3,2",RESIDENCE - APT. HOUSE,2/2/2018,,,,,,<18,UNKNOWN,F,1006434,244344,40.83732351,-73.91983076,"(40.837323511, -73.919830757)"
807539955,18,MANHATTAN,1/1/2016,12:00:00,1/24/2018,17:00:00,COMPLETED,,,0,N.Y. POLICE DEPT,361,MISDEMEANOR,INSIDE,OFF. AGNST PUB ORD SENSBLTY &,,PATROL BORO MAN SOUTH,639,AGGRAVATED HARASSMENT 2,RESIDENCE - APT. HOUSE,1/24/2018,,25-44,WHITE,M,,25-44,WHITE,F,988085,217902,40.76477447,-73.98615725,"(40.764774473, -73.986157253)"
682682541,48,BRONX,1/1/2016,0:00:00,,,COMPLETED,,,0,N.Y. POLICE DEPT,104,FELONY,INSIDE,RAPE,,PATROL BORO BRONX,157,RAPE 1,RESIDENCE - APT. HOUSE,1/23/2018,,25-44,WHITE HISPANIC,M,,<18,WHITE HISPANIC,F,1011779,246746,40.84390126,-73.90050463,"(40.843901255, -73.900504632)"
592312000,90,BROOKLYN,1/2/2016,15:00:00,3/6/2018,15:00:00,COMPLETED,,,0,N.Y. POLICE DEPT,578,VIOLATION,INSIDE,HARRASSMENT 2,,PATROL BORO BKLYN NORTH,638,"HARASSMENT,SUBD 3,4,5",RESIDENCE-HOUSE,3/7/2018,,25-44,WHITE,F,,18-24,WHITE,F,995941,195224,40.70252204,-73.95783681,"(40.702522043, -73.957836811)"
212751013,52,BRONX,1/4/2016,10:00:00,1/14/2018,13:15:00,COMPLETED,,,0,N.Y. POLICE DEPT,341,MISDEMEANOR,INSIDE,PETIT LARCENY,,PATROL BORO BRONX,338,"LARCENY,PETIT FROM BUILDING,UN",RESIDENCE - APT. HOUSE,1/14/2018,,,,,,45-64,WHITE HISPANIC,M,1010721,256123,40.86964154,-73.90429148,"(40.869641539, -73.904291483)"
194735658,34,MANHATTAN,1/4/2016,12:00:00,1/4/2016,23:00:00,COMPLETED,,,0,N.Y. POLICE DEPT,109,FELONY,INSIDE,GRAND LARCENY,,PATROL BORO MAN NORTH,422,"LARCENY,GRAND BY OPEN CREDIT CARD (NEW ACCT)",RESIDENCE - APT. HOUSE,1/11/2018,,25-44,UNKNOWN,F,,25-44,BLACK HISPANIC,M,1005250,254388,40.8648942,-73.92407815,"(40.864894204, -73.92407815)"
568483036,47,BRONX,1/4/2016,12:30:00,1/4/2018,12:45:00,COMPLETED,BOSTON SECOR,874,2,N.Y. HOUSING POLICE,116,FELONY,INSIDE,SEX CRIMES,,PATROL BORO BRONX,168,SODOMY 1,RESIDENCE - PUBLIC HOUSING,1/4/2018,,25-44,WHITE HISPANIC,M,,25-44,WHITE HISPANIC,F,1026387,262634,40.88745131,-73.84760779,"(40.887451313, -73.847607787)"
851536595,13,MANHATTAN,1/8/2016,12:00:00,1/8/2016,12:05:00,COMPLETED,,,0,N.Y. POLICE DEPT,109,FELONY,INSIDE,GRAND LARCENY,,PATROL BORO MAN SOUTH,439,"LARCENY,GRAND FROM OPEN AREAS, UNATTENDED",RESIDENCE - APT. HOUSE,5/17/2018,,,,,,18-24,ASIAN/PAC.ISL,F,985850,210155,40.74351161,-73.99422736,"(40.743511609, -73.994227355)"
248702022,105,QUEENS,1/10/2016,0:30:00,,,COMPLETED,,,0,N.Y. POLICE DEPT,341,MISDEMEANOR,FRONT OF,PETIT LARCENY,,PATROL BORO QUEENS SOUTH,303,"LARCENY,PETIT BY CHECK USE",RESIDENCE-HOUSE,1/16/2018,,,,,,25-44,BLACK,M,1052393,180111,40.6607858,-73.75439108,"(40.660785804, -73.754391083)"
688510318,61,BROOKLYN,1/11/2016,9:00:00,12/13/2017,9:00:00,COMPLETED,,,0,N.Y. POLICE DEPT,112,FELONY,INSIDE,THEFT-FRAUD,,PATROL BORO BKLYN SOUTH,739,"FRAUD,UNCLASSIFIED-FELONY",RESIDENCE-HOUSE,3/5/2018,,,,,,65+,WHITE,F,1001554,153741,40.58865099,-73.93769943,"(40.588650987, -73.937699432)"
898274544,50,BRONX,1/15/2016,23:00:00,1/16/2018,5:00:00,COMPLETED,,,0,N.Y. POLICE DEPT,341,MISDEMEANOR,OPPOSITE OF,PETIT LARCENY,,PATROL BORO BRONX,321,"LARCENY,PETIT FROM AUTO",STREET,1/16/2018,,,,,,18-24,UNKNOWN,M,1011428,256017,40.86934845,-73.90173565,"(40.869348454, -73.901735647)"
795717223,40,BRONX,1/16/2016,17:30:00,1/17/2017,6:15:00,COMPLETED,,,0,N.Y. POLICE DEPT,341,MISDEMEANOR,OPPOSITE OF,PETIT LARCENY,,PATROL BORO BRONX,321,"LARCENY,PETIT FROM AUTO",STREET,1/17/2018,,,,,,45-64,WHITE HISPANIC,M,1007345,236095,40.81468003,-73.91656689,"(40.814680025, -73.916566891)"
593729757,28,MANHATTAN,1/18/2016,7:44:00,1/18/2018,7:47:00,COMPLETED,,,0,N.Y. POLICE DEPT,341,MISDEMEANOR,INSIDE,PETIT LARCENY,,PATROL BORO MAN NORTH,333,"LARCENY,PETIT FROM STORE-SHOPL",DRUG STORE,1/18/2018,,,,,,UNKNOWN,UNKNOWN,D,998151,234236,40.80959684,-73.9497856,"(40.809596838, -73.949785598)"
401129433,114,QUEENS,1/21/2016,12:06:00,8/4/2017,12:06:00,COMPLETED,,,0,N.Y. POLICE DEPT,361,MISDEMEANOR,FRONT OF,OFF. AGNST PUB ORD SENSBLTY &,,PATROL BORO QUEENS NORTH,639,AGGRAVATED HARASSMENT 2,RESIDENCE - APT. HOUSE,4/29/2018,,UNKNOWN,UNKNOWN,M,,18-24,ASIAN/PAC.ISL,F,1009769,220726,40.77248962,-73.90786819,"(40.77248962, -73.907868186)"
454095162,43,BRONX,1/22/2016,22:16:00,,,COMPLETED,,66563,2,N.Y. HOUSING POLICE,578,VIOLATION,INSIDE,HARRASSMENT 2,,PATROL BORO BRONX,638,"HARASSMENT,SUBD 3,4,5",RESIDENCE - PUBLIC HOUSING,1/22/2018,,UNKNOWN,UNKNOWN,F,,18-24,WHITE HISPANIC,F,1020118,240039,40.82546256,-73.87040126,"(40.825462558, -73.870401262)"
881300600,6,MANHATTAN,1/25/2016,12:00:00,3/25/2018,1:00:00,COMPLETED,,,0,N.Y. POLICE DEPT,361,MISDEMEANOR,INSIDE,OFF. AGNST PUB ORD SENSBLTY &,,PATROL BORO MAN SOUTH,639,AGGRAVATED HARASSMENT 2,,3/30/2018,,UNKNOWN,WHITE,F,,45-64,WHITE,M,984037,205508,40.73075688,-74.00076998,"(40.730756883, -74.000769976)"
641951164,100,QUEENS,1/25/2016,14:41:00,1/26/2018,13:49:00,COMPLETED,,,0,N.Y. POLICE DEPT,578,VIOLATION,INSIDE,HARRASSMENT 2,,PATROL BORO QUEENS SOUTH,638,"HARASSMENT,SUBD 3,4,5",BANK,2/6/2018,,UNKNOWN,UNKNOWN,U,,25-44,WHITE,F,1026027,150171,40.5787705,-73.84960806,"(40.5787705, -73.849608064)"
995876113,72,BROOKLYN,1/26/2016,13:00:00,1/27/2018,9:00:00,COMPLETED,,,0,N.Y. POLICE DEPT,341,MISDEMEANOR,FRONT OF,PETIT LARCENY,,PATROL BORO BKLYN SOUTH,321,"LARCENY,PETIT FROM AUTO",STREET,1/27/2018,,,,,,25-44,ASIAN/PAC.ISL,M,981010,171947,40.638639,-74.0116756,"(40.638639003, -74.011675604)"
189257954,71,BROOKLYN,1/26/2016,14:40:00,1/26/2016,14:50:00,COMPLETED,,,0,N.Y. POLICE DEPT,578,VIOLATION,INSIDE,HARRASSMENT 2,,PATROL BORO BKLYN SOUTH,638,"HARASSMENT,SUBD 3,4,5",RESIDENCE - APT. HOUSE,1/26/2018,,,,,,25-44,BLACK,F,999370,181135,40.66384575,-73.94550143,"(40.663845754, -73.945501431)"
944889767,122,STATEN ISLAND,1/26/2016,11:45:00,1/26/2016,12:00:00,COMPLETED,,,0,N.Y. POLICE DEPT,233,MISDEMEANOR,INSIDE,SEX CRIMES,,PATROL BORO STATEN ISLAND,681,"CHILD, ENDANGERING WELFARE",RESIDENCE - APT. HOUSE,1/26/2018,,,,,,<18,BLACK HISPANIC,F,954943,148360,40.57384965,-74.10549616,"(40.573849649, -74.105496156)"
254166325,28,MANHATTAN,1/28/2016,10:00:00,1/28/2018,11:00:00,COMPLETED,,,0,N.Y. POLICE DEPT,365,MISDEMEANOR,FRONT OF,ADMINISTRATIVE CODE,,PATROL BORO MAN NORTH,878,"ADM.CODE,UNCLASSIFIED MISDEMEA",RESIDENCE - APT. HOUSE,1/29/2018,,25-44,UNKNOWN,F,,UNKNOWN,BLACK,F,996600,231435,40.80191117,-73.95539357,"(40.801911169, -73.955393569)"
726809803,19,MANHATTAN,1/28/2016,12:58:00,1/28/2018,13:12:00,COMPLETED,,,0,N.Y. POLICE DEPT,578,VIOLATION,INSIDE,HARRASSMENT 2,,PATROL BORO MAN NORTH,638,"HARASSMENT,SUBD 3,4,5",RESIDENCE - APT. HOUSE,1/28/2018,,25-44,WHITE,M,,25-44,WHITE,F,997293,221326,40.77416368,-73.9529101,"(40.774163675, -73.952910098)"
897613138,81,BROOKLYN,1/31/2016,0:00:00,,,COMPLETED,,,0,N.Y. POLICE DEPT,233,MISDEMEANOR,INSIDE,SEX CRIMES,,PATROL BORO BKLYN NORTH,175,"SEXUAL ABUSE 3,2",RESIDENCE - APT. HOUSE,1/31/2018,,UNKNOWN,UNKNOWN,M,,<18,UNKNOWN,F,1005218,190528,40.6896155,-73.92439311,"(40.689615497, -73.924393112)"
970579755,79,BROOKLYN,2/1/2016,0:01:00,6/6/2018,13:08:00,COMPLETED,,,0,N.Y. POLICE DEPT,340,MISDEMEANOR,INSIDE,FRAUDS,,PATROL BORO BKLYN NORTH,718,"FRAUD,UNCLASSIFIED-MISDEMEANOR",RESIDENCE - APT. HOUSE,6/6/2018,,,,,,UNKNOWN,UNKNOWN,F,1000788,189718,40.68740162,-73.94036919,"(40.687401619, -73.940369194)"
514005002,52,BRONX,2/1/2016,9:00:00,2/5/2018,9:00:00,COMPLETED,,,0,N.Y. POLICE DEPT,109,FELONY,INSIDE,GRAND LARCENY,,PATROL BORO BRONX,407,"LARCENY,GRAND BY DISHONEST EMP",,5/10/2018,,UNKNOWN,UNKNOWN,U,,UNKNOWN,UNKNOWN,D,1017440,256046,40.86940749,-73.87999831,"(40.869407492, -73.879998313)"
225183621,109,QUEENS,2/1/2016,14:30:00,2/29/2016,17:00:00,COMPLETED,,,0,N.Y. POLICE DEPT,233,MISDEMEANOR,INSIDE,SEX CRIMES,,PATROL BORO QUEENS NORTH,681,"CHILD, ENDANGERING WELFARE",,3/14/2018,,UNKNOWN,WHITE HISPANIC,M,,<18,ASIAN/PAC.ISL,F,1032198,217060,40.76233422,-73.82691731,"(40.762334218, -73.826917308)"
475887052,110,QUEENS,2/1/2016,0:00:00,12/31/2017,0:00:00,COMPLETED,,,0,N.Y. POLICE DEPT,340,MISDEMEANOR,INSIDE,FRAUDS,,PATROL BORO QUEENS NORTH,718,"FRAUD,UNCLASSIFIED-MISDEMEANOR",RESIDENCE - APT. HOUSE,3/11/2018,,,,,,45-64,WHITE HISPANIC,M,1019294,207204,40.73534257,-73.87354984,"(40.735342568, -73.873549839)"
942180251,75,BROOKLYN,2/1/2016,10:00:00,3/8/2018,11:20:00,COMPLETED,,,0,N.Y. POLICE DEPT,578,VIOLATION,INSIDE,HARRASSMENT 2,,PATROL BORO BKLYN NORTH,638,"HARASSMENT,SUBD 3,4,5",RESIDENCE - APT. HOUSE,3/8/2018,,UNKNOWN,UNKNOWN,U,,25-44,ASIAN/PAC.ISL,F,1020166,188887,40.6850633,-73.87050106,"(40.685063298, -73.870501056)"
850537349,75,BROOKLYN,2/1/2016,10:00:00,3/8/2018,13:50:00,COMPLETED,,,0,N.Y. POLICE DEPT,361,MISDEMEANOR,,OFF. AGNST PUB ORD SENSBLTY &,,PATROL BORO BKLYN NORTH,639,AGGRAVATED HARASSMENT 2,STREET,3/8/2018,,UNKNOWN,UNKNOWN,U,,25-44,WHITE HISPANIC,M,1015804,177113,40.65276294,-73.88628398,"(40.652762942, -73.886283976)"
523464414,52,BRONX,2/1/2016,20:23:00,2/1/2017,22:06:00,COMPLETED,,,0,N.Y. POLICE DEPT,235,MISDEMEANOR,,DANGEROUS DRUGS,,PATROL BORO BRONX,567,"MARIJUANA, POSSESSION 4 & 5",STREET,2/1/2018,,,,,,UNKNOWN,UNKNOWN,E,1019706,259126,40.87785233,-73.87178898,"(40.877852326, -73.871788981)"
980378611,18,MANHATTAN,2/1/2016,8:00:00,1/29/2018,18:00:00,COMPLETED,,,0,N.Y. POLICE DEPT,361,MISDEMEANOR,INSIDE,OFF. AGNST PUB ORD SENSBLTY &,,PATROL BORO MAN SOUTH,639,AGGRAVATED HARASSMENT 2,COMMERCIAL BUILDING,1/30/2018,,UNKNOWN,UNKNOWN,F,,25-44,WHITE,M,989736,216243,40.76022007,-73.98019856,"(40.760220074, -73.980198562)"
769877996,70,BROOKLYN,2/3/2016,18:00:00,2/3/2016,18:05:00,COMPLETED,,,0,N.Y. POLICE DEPT,109,FELONY,INSIDE,GRAND LARCENY,,PATROL BORO BKLYN SOUTH,403,"LARCENY,GRAND BY BANK ACCT COMPROMISE-REPRODUCED CHECK",RESIDENCE - APT. HOUSE,2/6/2018,,,,,,45-64,WHITE,F,992113,169534,40.63201293,-73.97167279,"(40.632012934, -73.971672793)"
600231810,79,BROOKLYN,2/4/2016,8:00:00,4/18/2016,8:00:00,COMPLETED,,,0,N.Y. POLICE DEPT,109,FELONY,INSIDE,GRAND LARCENY,,PATROL BORO BKLYN NORTH,428,"LARCENY,GRAND BY BANK ACCT COMPROMISE-UNAUTHORIZED PURCHASE",BANK,2/1/2018,,UNKNOWN,UNKNOWN,U,,65+,BLACK,M,998530,188283,40.6834668,-73.94851407,"(40.683466804, -73.948514066)"
485326583,78,BROOKLYN,2/5/2016,9:00:00,8/14/2017,23:00:00,COMPLETED,,,0,N.Y. POLICE DEPT,109,FELONY,FRONT OF,GRAND LARCENY,,PATROL BORO BKLYN SOUTH,407,"LARCENY,GRAND BY DISHONEST EMP",COMMERCIAL BUILDING,4/23/2018,,UNKNOWN,WHITE,F,,UNKNOWN,UNKNOWN,D,986693,184556,40.67324821,-73.99119441,"(40.67324821, -73.991194414)"
852374045,46,BRONX,2/6/2016,13:00:00,2/6/2018,15:00:00,COMPLETED,,,0,N.Y. POLICE DEPT,341,MISDEMEANOR,INSIDE,PETIT LARCENY,,PATROL BORO BRONX,338,"LARCENY,PETIT FROM BUILDING,UN",BANK,3/26/2018,,UNKNOWN,UNKNOWN,U,,25-44,BLACK,F,1011756,252027,40.8583961,-73.90056609,"(40.858396099, -73.900566094)"
588522532,83,BROOKLYN,2/6/2016,0:00:00,2/6/2018,0:00:00,COMPLETED,,,0,N.Y. POLICE DEPT,233,MISDEMEANOR,INSIDE,SEX CRIMES,,PATROL BORO BKLYN NORTH,681,"CHILD, ENDANGERING WELFARE",RESIDENCE - APT. HOUSE,2/6/2018,,,,,,<18,UNKNOWN,F,1006965,193571,40.69796352,-73.91808336,"(40.697963515, -73.918083362)"
589171429,40,BRONX,2/8/2016,7:30:00,2/13/2016,19:00:00,COMPLETED,,,0,N.Y. POLICE DEPT,233,MISDEMEANOR,,SEX CRIMES,,PATROL BORO BRONX,170,"SEXUAL MISCONDUCT,INTERCOURSE",RESIDENCE - APT. HOUSE,2/1/2018,,UNKNOWN,UNKNOWN,M,,<18,BLACK,F,1004926,234532,40.81039602,-73.92531075,"(40.810396019, -73.925310745)"
539064060,32,MANHATTAN,2/9/2016,12:00:00,2/13/2016,20:00:00,COMPLETED,,4552,2,N.Y. HOUSING POLICE,104,FELONY,INSIDE,RAPE,,PATROL BORO MAN NORTH,157,RAPE 1,RESIDENCE - PUBLIC HOUSING,3/22/2018,,45-64,BLACK,M,,18-24,UNKNOWN,F,999358,236472,40.81573205,-73.94542041,"(40.815732053, -73.945420411)"
407166170,25,MANHATTAN,2/11/2016,8:00:00,2/11/2016,20:00:00,COMPLETED,,,0,N.Y. POLICE DEPT,112,FELONY,INSIDE,THEFT-FRAUD,,PATROL BORO MAN NORTH,739,"FRAUD,UNCLASSIFIED-FELONY",PUBLIC BUILDING,4/17/2018,,45-64,BLACK,F,,UNKNOWN,UNKNOWN,E,1001797,232216,40.80404601,-73.9366201,"(40.804046007, -73.936620103)"
676532146,7,MANHATTAN,2/14/2016,10:00:00,2/15/2016,12:00:00,COMPLETED,,,1,N.Y. TRANSIT POLICE,344,MISDEMEANOR,,ASSAULT 3 & RELATED OFFENSES,,PATROL BORO MAN SOUTH,101,ASSAULT 3,TRANSIT - NYC SUBWAY,2/16/2018,EAST BROADWAY,UNKNOWN,WHITE,M,4,25-44,BLACK,F,987206,199455,40.71414237,-73.98933851,"(40.714142367, -73.989338511)"
